,-14.757930,-140.812441,,,,,
GSRM v2.1,"14 45' 28.55"" S","39 11' 15.21"" W",13.28,348.85,13.03,-2.57,SA(NNR)
,-14.757930,-39.187559,,,,,
GSRM v2.1,"14 45' 28.55"" S","39 11' 15.21"" E",27.87,49.02,18.28,21.04,AF(NNR)
,-14.757930,39.187559,,,,,
GSRM v2.1,"14 45' 28.55"" S","140 48' 44.79"" E",66.83,30.60,57.53,34.02,AU(NNR)
,-14.757930,140.812441,,,,,
GSRM v2.1,"14 43' 27.48"" S","123 27' 54.96"" W",73.73,291.23,26.7,-68.72,PA(NNR)
,-14.724300,-123.465267,,,,,
GSRM v2.1,"14 43' 27.48"" S","56 32' 5.04"" W",11.77,352.10,11.66,-1.62,SA(NNR)
,-14.724300,-56.534733,,,,,
GSRM v2.1,"14 43' 27.48"" S","56 32' 5.04"" E",24.61,53.50,14.64,19.78,AF(NNR)
,-14.724300,56.534733,,,,,
GSRM v2.1,"14 43' 27.48"" S","123 27' 54.96"" E",70.74,33.01,59.33,38.54,AU(NNR)
,-14.724300,123.465267,,,,,
GSRM v2.1,"14 37' 2.23"" S","107 46' 38.95"" W",61.03,94.13,-4.39,60.87,NZ(NNR)
,-14.617287,-107.777485,,,,,
GSRM v2.1,"14 37' 2.23"" S","72 13' 21.05"" W",9.54,354.59,9.5,-0.9,SA(NNR)
,-14.617287,-72.222515,,,,,
GSRM v2.1,"14 37' 2.23"" S","72 13' 21.05"" E",60.8,55.10,34.78,49.87,AU(NNR)
,-14.617287,72.222515,,,,,
GSRM v2.1,"14 37' 2.23"" S","107 46' 38.95"" E",70.57,37.08,56.3,42.54,AU(NNR)
,-14.617287,107.777485,,,,,
GSRM v2.1,"14 36' 19.27"" S","130 46' 59.18"" W",73.78,293.18,29.04,-67.83,PA(NNR)
,-14.605352,-130.783106,,,,,
GSRM v2.1,"14 36' 19.27"" S","49 13' 0.82"" W",12.54,350.74,12.38,-2.02,SA(NNR)
,-14.605352,-49.216894,,,,,
GSRM v2.1,"14 36' 19.27"" S","49 13' 0.82"" E",26.09,51.17,16.36,20.32,AF(NNR)
,-14.605352,49.216894,,,,,
GSRM v2.1,"14 36' 19.27"" S","130 46' 59.18"" E",69.65,31.75,59.23,36.65,AU(NNR)
,-14.605352,130.783106,,,,,
GSRM v2.1,"14 24' 22.79"" S","151 0' 58.65"" W",72.96,296.84,32.94,-65.09,PA(NNR)
,-14.406331,-151.016292,,,,,
GSRM v2.1,"14 24' 22.79"" S","28 59' 1.35"" W",13.66,346.58,13.29,-3.17,SA(NNR)
,-14.406331,-28.983708,,,,,
GSRM v2.1,"14 24' 22.79"" S","28 59' 1.35"" E",29.48,48.18,19.66,21.97,AF(NNR)
,-14.406331,28.983708,,,,,
GSRM v2.1,"14 24' 22.79"" S","151 0' 58.65"" E",62.62,30.42,54,31.7,AU(NNR)
,-14.406331,151.016292,,,,,
GSRM v2.1,"14 20' 38.58"" S","134 37' 54.48"" W",73.75,294.07,30.08,-67.34,PA(NNR)
,-14.344051,-134.631801,,,,,
GSRM v2.1,"14 20' 38.58"" S","45 22' 5.52"" W",12.87,349.93,12.67,-2.25,SA(NNR)
,-14.344051,-45.368199,,,,,
GSRM v2.1,"14 20' 38.58"" S","45 22' 5.52"" E",26.87,50.32,17.16,20.68,AF(NNR)
,-14.344051,45.368199,,,,,
GSRM v2.1,"14 20' 38.58"" S","134 37' 54.48"" E",68.8,31.30,58.79,35.74,AU(NNR)
,-14.344051,134.631801,,,,,
GSRM v2.1,"14 20' 38.55"" S","103 49' 41.22"" W",60.79,91.25,-1.32,60.78,NZ(NNR)
,-14.344042,-103.828116,,,,,
GSRM v2.1,"14 20' 38.55"" S","76 10' 18.78"" W",8.87,354.88,8.84,-0.79,SA(NNR)
,-14.344042,-76.171884,,,,,
GSRM v2.1,"14 20' 38.55"" S","76 10' 18.78"" E",62.08,52.24,38.02,49.07,AU(NNR)
,-14.344042,76.171884,,,,,
GSRM v2.1,"14 20' 38.55"" S","103 49' 41.22"" E",69.98,38.38,54.86,43.45,AU(NNR)
,-14.344042,103.828116,,,,,
GSRM v2.1,"14 19' 59.89"" S","93 54' 16.59"" W",61,84.00,6.38,60.66,NZ(NNR)
,-14.333302,-93.904609,,,,,
GSRM v2.1,"14 19' 59.89"" S","86 5' 43.41"" W",61.59,78.47,12.31,60.35,NZ(NNR)
,-14.333302,-86.095391,,,,,
GSRM v2.1,"14 19' 59.89"" S","86 5' 43.41"" E",65.49,46.22,45.31,47.29,AU(NNR)
,-14.333302,86.095391,,,,,
GSRM v2.1,"14 19' 59.89"" S","93 54' 16.59"" E",67.81,42.35,50.11,45.69,AU(NNR)
,-14.333302,93.904609,,,,,
GSRM v2.1,"14 16' 42.4"" S","144 48' 43.26"" W",73.41,295.99,32.17,-65.98,PA(NNR)
,-14.278445,-144.812018,,,,,
GSRM v2.1,"14 16' 42.4"" S","35 11' 16.74"" W",13.48,347.92,13.18,-2.82,SA(NNR)
,-14.278445,-35.187982,,,,,
GSRM v2.1,"14 16' 42.4"" S","35 11' 16.74"" E",28.61,48.68,18.89,21.49,AF(NNR)
,-14.278445,35.187982,,,,,
GSRM v2.1,"14 16' 42.4"" S","144 48' 43.26"" E",65.43,30.54,56.36,33.25,AU(NNR)
,-14.278445,144.812018,,,,,
GSRM v2.1,"13 59' 13.44"" S","138 33' 3.94"" W",73.69,294.88,31,-66.85,PA(NNR)
,-13.987067,-138.551094,,,,,
GSRM v2.1,"13 59' 13.44"" S","41 26' 56.06"" W",13.16,349.09,12.92,-2.49,SA(NNR)
,-13.987067,-41.448906,,,,,
GSRM v2.1,"13 59' 13.44"" S","41 26' 56.06"" E",27.65,49.67,17.89,21.07,AF(NNR)
,-13.987067,41.448906,,,,,
GSRM v2.1,"13 59' 13.44"" S","138 33' 3.94"" E",67.74,31.00,58.07,34.89,AU(NNR)
,-13.987067,138.551094,,,,,
GSRM v2.1,"13 58' 22.85"" S","99 49' 10.55"" W",60.6,88.30,1.8,60.58,NZ(NNR)
,-13.973014,-99.819598,,,,,
GSRM v2.1,"13 58' 22.85"" S","80 10' 49.45"" W",62.09,74.43,16.67,59.81,NZ(NNR)
,-13.973014,-80.180402,,,,,
GSRM v2.1,"13 58' 22.85"" S","80 10' 49.45"" E",63.34,49.53,41.11,48.19,AU(NNR)
,-13.973014,80.180402,,,,,
GSRM v2.1,"13 58' 22.85"" S","99 49' 10.55"" E",69.16,39.80,53.13,44.27,AU(NNR)
,-13.973014,99.819598,,,,,
GSRM v2.1,"13 52' 35.02"" S",90 W,61.02,81.17,9.37,60.3,NZ(NNR)
,-13.876395,-90.000000,,,,,
GSRM v2.1,"13 52' 35.02"" S",90 E,66.57,44.08,47.82,46.31,AU(NNR)
,-13.876395,90.000000,,,,,
GSRM v2.1,"13 50' 0.1"" S","113 28' 47.42"" W",73.34,288.13,22.82,-69.7,PA(NNR)
,-13.833361,-113.479839,,,,,
GSRM v2.1,"13 50' 0.1"" S","66 31' 12.58"" W",10.46,353.03,10.38,-1.27,SA(NNR)
,-13.833361,-66.520161,,,,,
GSRM v2.1,"13 50' 0.1"" S","66 31' 12.58"" E",58.33,59.25,29.83,50.13,AU(NNR)
,-13.833361,66.520161,,,,,
GSRM v2.1,"13 50' 0.1"" S","113 28' 47.42"" E",70.99,35.35,57.9,41.07,AU(NNR)
,-13.833361,113.479839,,,,,
GSRM v2.1,"13 43' 31.56"" S","148 44' 27.45"" W",73.24,296.52,32.7,-65.53,PA(NNR)
,-13.725433,-148.740958,,,,,
GSRM v2.1,"13 43' 31.56"" S","31 15' 32.55"" W",13.61,347.02,13.27,-3.06,SA(NNR)
,-13.725433,-31.259042,,,,,
GSRM v2.1,"13 43' 31.56"" S","31 15' 32.55"" E",29.28,48.49,19.4,21.93,AF(NNR)
,-13.725433,31.259042,,,,,
GSRM v2.1,"13 43' 31.56"" S","148 44' 27.45"" E",63.89,30.69,54.94,32.61,AU(NNR)
,-13.725433,148.740958,,,,,
GSRM v2.1,"13 43' 23.1"" S","117 36' 13.06"" W",73.49,289.48,24.51,-69.29,PA(NNR)
,-13.723082,-117.603629,,,,,
GSRM v2.1,"13 43' 23.1"" S","62 23' 46.94"" W",11.05,352.37,10.95,-1.47,SA(NNR)
,-13.723082,-62.396371,,,,,
GSRM v2.1,"13 43' 23.1"" S","62 23' 46.94"" E",23.73,56.53,13.09,19.79,AF(NNR)
,-13.723082,62.396371,,,,,
GSRM v2.1,"13 43' 23.1"" S","117 36' 13.06"" E",71.08,34.32,58.71,40.08,AU(NNR)
,-13.723082,117.603629,,,,,
GSRM v2.1,"13 42' 52.69"" S","128 39' 19.28"" W",73.77,292.65,28.4,-68.08,PA(NNR)
,-13.714636,-128.655355,,,,,
GSRM v2.1,"13 42' 52.69"" S","51 20' 40.72"" W",12.35,350.70,12.19,-2,SA(NNR)
,-13.714636,-51.344645,,,,,
GSRM v2.1,"13 42' 52.69"" S","51 20' 40.72"" E",25.9,52.17,15.89,20.46,AF(NNR)
,-13.714636,51.344645,,,,,
GSRM v2.1,"13 42' 52.69"" S","128 39' 19.28"" E",70.15,32.20,59.36,37.39,AU(NNR)
,-13.714636,128.655355,,,,,
GSRM v2.1,"13 41' 4.34"" S","109 37' 24.84"" W",60.62,95.51,-5.82,60.34,NZ(NNR)
,-13.684538,-109.623568,,,,,
GSRM v2.1,"13 41' 4.34"" S","70 22' 35.16"" W",9.86,353.40,9.8,-1.13,SA(NNR)
,-13.684538,-70.376432,,,,,
GSRM v2.1,"13 41' 4.34"" S","70 22' 35.16"" E",59.63,56.15,33.21,49.52,AU(NNR)
,-13.684538,70.376432,,,,,
GSRM v2.1,"13 41' 4.34"" S","109 37' 24.84"" E",70.69,36.42,56.88,41.97,AU(NNR)
,-13.684538,109.623568,,,,,
GSRM v2.1,"13 39' 14.72"" S","125 11' 52.04"" W",73.71,291.73,27.29,-68.47,PA(NNR)
,-13.654090,-125.197790,,,,,
GSRM v2.1,"13 39' 14.72"" S","54 48' 7.96"" W",11.99,351.21,11.85,-1.83,SA(NNR)
,-13.654090,-54.802210,,,,,
GSRM v2.1,"13 39' 14.72"" S","54 48' 7.96"" E",25.25,53.36,15.07,20.26,AF(NNR)
,-13.654090,54.802210,,,,,
GSRM v2.1,"13 39' 14.72"" S","125 11' 52.04"" E",70.64,32.77,59.39,38.24,AU(NNR)
,-13.654090,125.197790,,,,,
GSRM v2.1,"13 32' 41.13"" S","121 43' 2.91"" W",73.62,290.75,26.08,-68.84,PA(NNR)
,-13.544758,-121.717474,,,,,
GSRM v2.1,"13 32' 41.13"" S","58 16' 57.09"" W",11.58,351.66,11.46,-1.68,SA(NNR)
,-13.544758,-58.282526,,,,,
GSRM v2.1,"13 32' 41.13"" S","58 16' 57.09"" E",24.6,54.76,14.19,20.09,AF(NNR)
,-13.544758,58.282526,,,,,
GSRM v2.1,"13 32' 41.13"" S","121 43' 2.91"" E",70.95,33.43,59.21,39.09,AU(NNR)
,-13.544758,121.717474,,,,,
GSRM v2.1,"13 32' 33.46"" S","95 50' 44.82"" W",60.49,85.37,4.88,60.29,NZ(NNR)
,-13.542628,-95.845783,,,,,
GSRM v2.1,"13 32' 33.46"" S","84 9' 15.18"" W",61.41,77.05,13.76,59.85,NZ(NNR)
,-13.542628,-84.154217,,,,,
GSRM v2.1,"13 32' 33.46"" S","84 9' 15.18"" E",64.56,47.05,43.99,47.26,AU(NNR)
,-13.542628,84.154217,,,,,
GSRM v2.1,"13 32' 33.46"" S","95 50' 44.82"" E",68.13,41.33,51.17,44.99,AU(NNR)
,-13.542628,95.845783,,,,,
GSRM v2.1,"13 32' 0.57"" S","142 31' 35.53"" W",73.59,295.59,31.78,-66.37,PA(NNR)
,-13.533492,-142.526535,,,,,
GSRM v2.1,"13 32' 0.57"" S","37 28' 24.47"" W",13.39,348.23,13.1,-2.73,SA(NNR)
,-13.533492,-37.473465,,,,,
GSRM v2.1,"13 32' 0.57"" S","37 28' 24.47"" E",28.39,49.19,18.55,21.49,AF(NNR)
,-13.533492,37.473465,,,,,
GSRM v2.1,"13 32' 0.57"" S","142 31' 35.53"" E",66.49,30.88,57.06,34.13,AU(NNR)
,-13.533492,142.526535,,,,,
GSRM v2.1,"13 29' 13.92"" S","178 47' 5.86"" W",69.23,297.23,31.68,-61.56,PA(NNR)
,-13.487199,-178.784962,,,,,
GSRM v2.1,"13 29' 13.92"" S","1 12' 54.14"" W",31.75,50.90,20.03,24.64,AF(NNR)
,-13.487199,-1.215038,,,,,
GSRM v2.1,"13 29' 13.92"" S","1 12' 54.14"" E",31.71,50.42,20.21,24.44,AF(NNR)
,-13.487199,1.215038,,,,,
GSRM v2.1,"13 29' 13.92"" S","178 47' 5.86"" E",68.74,297.00,31.2,-61.25,PA(NNR)
,-13.487199,178.784962,,,,,
GSRM v2.1,"13 29' 7.66"" S","132 28' 31.51"" W",73.78,293.58,29.51,-67.63,PA(NNR)
,-13.485460,-132.475419,,,,,
GSRM v2.1,"13 29' 7.66"" S","47 31' 28.49"" W",12.71,349.98,12.52,-2.21,SA(NNR)
,-13.485460,-47.524581,,,,,
GSRM v2.1,"13 29' 7.66"" S","47 31' 28.49"" E",26.67,51.18,16.72,20.78,AF(NNR)
,-13.485460,47.524581,,,,,
GSRM v2.1,"13 29' 7.66"" S","132 28' 31.51"" E",69.44,31.72,59.07,36.52,AU(NNR)
,-13.485460,132.475419,,,,,
GSRM v2.1,"13 28' 31.6"" S","105 45' 41.55"" W",60.36,92.68,-2.83,60.3,NZ(NNR)
,-13.475444,-105.761541,,,,,
GSRM v2.1,"13 28' 31.6"" S","74 14' 18.45"" W",9.23,353.66,9.17,-1.02,SA(NNR)
,-13.475444,-74.238459,,,,,
GSRM v2.1,"13 28' 31.6"" S","74 14' 18.45"" E",60.94,53.26,36.46,48.84,AU(NNR)
,-13.475444,74.238459,,,,,
GSRM v2.1,"13 28' 31.6"" S","105 45' 41.55"" E",70.18,37.60,55.6,42.82,AU(NNR)
,-13.475444,105.761541,,,,,
GSRM v2.1,"13 27' 42.54"" S","176 22' 41.19"" W",69.71,297.41,32.09,-61.88,PA(NNR)
,-13.461816,-176.378109,,,,,
GSRM v2.1,"13 27' 42.54"" S","3 37' 18.81"" W",31.77,51.42,19.81,24.83,AF(NNR)
,-13.461816,-3.621891,,,,,
GSRM v2.1,"13 27' 42.54"" S","3 37' 18.81"" E",31.65,49.99,20.35,24.25,AF(NNR)
,-13.461816,3.621891,,,,,
GSRM v2.1,"13 27' 42.54"" S","176 22' 41.19"" E",68.25,296.71,30.68,-60.96,PA(NNR)
,-13.461816,176.378109,,,,,
GSRM v2.1,"13 24' 40.27"" S","173 58' 16.25"" W",70.17,297.55,32.45,-62.22,PA(NNR)
,-13.411186,-173.971181,,,,,
GSRM v2.1,"13 24' 40.27"" S","6 1' 43.75"" W",31.77,51.98,19.56,25.03,AF(NNR)
,-13.411186,-6.028819,,,,,
GSRM v2.1,"13 24' 40.27"" S","6 1' 43.75"" E",31.57,49.62,20.46,24.05,AF(NNR)
,-13.411186,6.028819,,,,,
GSRM v2.1,"13 24' 40.27"" S","173 58' 16.25"" E",67.75,296.38,30.1,-60.69,PA(NNR)
,-13.411186,173.971181,,,,,
GSRM v2.1,"13 23' 29.67"" S","163 7' 45.93"" W",71.87,297.65,33.35,-63.66,PA(NNR)
,-13.391574,-163.129425,,,,,
GSRM v2.1,"13 23' 29.67"" S","16 52' 14.07"" W",13.6,343.64,13.05,-3.83,SA(NNR)
,-13.391574,-16.870575,,,,,
GSRM v2.1,"13 23' 29.67"" S","16 52' 14.07"" E",30.92,48.50,20.49,23.16,AF(NNR)
,-13.391574,16.870575,,,,,
GSRM v2.1,"13 23' 29.67"" S","163 7' 45.93"" E",56.17,32.06,47.6,29.81,AU(NNR)
,-13.391574,163.129425,,,,,
GSRM v2.1,"13 23' 19.94"" S","165 14' 46.47"" W",71.58,297.70,33.27,-63.38,PA(NNR)
,-13.388873,-165.246242,,,,,
GSRM v2.1,"13 23' 19.94"" S","14 45' 13.53"" W",13.53,343.06,12.94,-3.94,SA(NNR)
,-13.388873,-14.753758,,,,,
GSRM v2.1,"13 23' 19.94"" S","14 45' 13.53"" E",31.09,48.64,20.54,23.33,AF(NNR)
,-13.388873,14.753758,,,,,
GSRM v2.1,"13 23' 19.94"" S","165 14' 46.47"" E",54.82,32.45,46.26,29.42,AU(NNR)
,-13.388873,165.246242,,,,,
GSRM v2.1,"13 22' 27.04"" S","160 59' 57.01"" W",72.14,297.57,33.39,-63.95,PA(NNR)
,-13.374177,-160.999170,,,,,
GSRM v2.1,"13 22' 27.04"" S","19 0' 2.99"" W",13.65,344.19,13.13,-3.72,SA(NNR)
,-13.374177,-19.000830,,,,,
GSRM v2.1,"13 22' 27.04"" S","19 0' 2.99"" E",30.74,48.40,20.41,22.99,AF(NNR)
,-13.374177,19.000830,,,,,
GSRM v2.1,"13 22' 27.04"" S","160 59' 57.01"" E",57.48,31.74,48.89,30.24,AU(NNR)
,-13.374177,160.999170,,,,,
GSRM v2.1,"13 21' 58.01"" S","167 22' 18.33"" W",71.28,297.71,33.14,-63.1,PA(NNR)
,-13.366113,-167.371758,,,,,
GSRM v2.1,"13 21' 58.01"" S","12 37' 41.67"" W",31.65,53.77,18.71,25.53,AF(NNR)
,-13.366113,-12.628242,,,,,
GSRM v2.1,"13 21' 58.01"" S","12 37' 41.67"" E",31.23,48.83,20.56,23.51,AF(NNR)
,-13.366113,12.628242,,,,,
GSRM v2.1,"13 21' 58.01"" S","167 22' 18.33"" E",66.26,295.22,28.23,-59.94,PA(NNR)
,-13.366113,167.371758,,,,,
GSRM v2.1,"13 20' 13.82"" S","158 53' 39.91"" W",72.4,297.46,33.38,-64.24,PA(NNR)
,-13.337172,-158.894419,,,,,
GSRM v2.1,"13 20' 13.82"" S","21 6' 20.09"" W",13.68,344.71,13.2,-3.61,SA(NNR)
,-13.337172,-21.105581,,,,,
GSRM v2.1,"13 20' 13.82"" S","21 6' 20.09"" E",30.54,48.34,20.3,22.82,AF(NNR)
,-13.337172,21.105581,,,,,
GSRM v2.1,"13 20' 13.82"" S","158 53' 39.91"" E",58.74,31.49,50.1,30.68,AU(NNR)
,-13.337172,158.894419,,,,,
GSRM v2.1,"13 20' 8.79"" S","171 34' 32.11"" W",70.61,297.63,32.75,-62.56,PA(NNR)
,-13.335774,-171.575586,,,,,
GSRM v2.1,"13 20' 8.79"" S","8 25' 27.89"" W",31.74,52.59,19.28,25.21,AF(NNR)
,-13.335774,-8.424414,,,,,
GSRM v2.1,"13 20' 8.79"" S","8 25' 27.89"" E",31.47,49.29,20.53,23.86,AF(NNR)
,-13.335774,8.424414,,,,,
GSRM v2.1,"13 20' 8.79"" S","171 34' 32.11"" E",67.25,295.99,29.47,-60.45,PA(NNR)
,-13.335774,171.575586,,,,,
GSRM v2.1,"13 19' 23.84"" S","169 29' 51.17"" W",70.96,297.68,32.97,-62.84,PA(NNR)
,-13.323288,-169.497546,,,,,
GSRM v2.1,"13 19' 23.84"" S","10 30' 8.83"" W",31.7,53.16,19.01,25.37,AF(NNR)
,-13.323288,-10.502454,,,,,
GSRM v2.1,"13 19' 23.84"" S","10 30' 8.83"" E",31.37,49.05,20.56,23.69,AF(NNR)
,-13.323288,10.502454,,,,,
GSRM v2.1,"13 19' 23.84"" S","169 29' 51.17"" E",66.78,295.62,28.88,-60.21,PA(NNR)
,-13.323288,169.497546,,,,,
GSRM v2.1,"13 16' 50.12"" S","156 47' 34.62"" W",72.63,297.31,33.32,-64.53,PA(NNR)
,-13.280588,-156.792951,,,,,
GSRM v2.1,"13 16' 50.12"" S","23 12' 25.38"" W",13.7,345.22,13.25,-3.5,SA(NNR)
,-13.280588,-23.207049,,,,,
GSRM v2.1,"13 16' 50.12"" S","23 12' 25.38"" E",30.33,48.33,20.17,22.66,AF(NNR)
,-13.280588,23.207049,,,,,
GSRM v2.1,"13 16' 50.12"" S","156 47' 34.62"" E",59.96,31.30,51.23,31.14,AU(NNR)
,-13.280588,156.792951,,,,,
GSRM v2.1,"13 12' 17.59"" S","154 42' 10.58"" W",72.85,297.14,33.23,-64.83,PA(NNR)
,-13.204886,-154.702938,,,,,
GSRM v2.1,"13 12' 17.59"" S","25 17' 49.42"" W",13.7,345.70,13.28,-3.39,SA(NNR)
,-13.204886,-25.297062,,,,,
GSRM v2.1,"13 12' 17.59"" S","25 17' 49.42"" E",30.11,48.36,20.01,22.5,AF(NNR)
,-13.204886,25.297062,,,,,
GSRM v2.1,"13 12' 17.59"" S","154 42' 10.58"" E",61.11,31.16,52.3,31.62,AU(NNR)
,-13.204886,154.702938,,,,,
GSRM v2.1,"13 11' 48.69"" S","136 18' 32.69"" W",73.77,294.41,30.49,-67.17,PA(NNR)
,-13.196857,-136.309081,,,,,
GSRM v2.1,"13 11' 48.69"" S","43 41' 27.31"" W",13.01,349.25,12.79,-2.43,SA(NNR)
,-13.196857,-43.690919,,,,,
GSRM v2.1,"13 11' 48.69"" S","43 41' 27.31"" E",27.42,50.39,17.48,21.13,AF(NNR)
,-13.196857,43.690919,,,,,
GSRM v2.1,"13 11' 48.69"" S","136 18' 32.69"" E",68.55,31.39,58.52,35.7,AU(NNR)
,-13.196857,136.309081,,,,,
GSRM v2.1,"13 11' 4.75"" S","152 38' 52.63"" W",73.03,296.94,33.09,-65.1,PA(NNR)
,-13.184653,-152.647954,,,,,
GSRM v2.1,"13 11' 4.75"" S","27 21' 7.37"" W",13.69,346.15,13.29,-3.28,SA(NNR)
,-13.184653,-27.352046,,,,,
GSRM v2.1,"13 11' 4.75"" S","27 21' 7.37"" E",29.87,48.42,19.82,22.35,AF(NNR)
,-13.184653,27.352046,,,,,
GSRM v2.1,"13 11' 4.75"" S","152 38' 52.63"" E",62.18,31.04,53.27,32.07,AU(NNR)
,-13.184653,152.647954,,,,,
GSRM v2.1,"13 8' 5.38"" S","101 45' 16.1"" W",60.13,89.72,0.29,60.13,NZ(NNR)
,-13.134829,-101.754473,,,,,
GSRM v2.1,"13 8' 5.38"" S","78 14' 43.9"" W",8.53,353.67,8.47,-0.94,SA(NNR)
,-13.134829,-78.245527,,,,,
GSRM v2.1,"13 8' 5.38"" S","78 14' 43.9"" E",62.27,50.46,39.64,48.02,AU(NNR)
,-13.134829,78.245527,,,,,
GSRM v2.1,"13 8' 5.38"" S","101 45' 16.1"" E",69.42,38.93,54,43.62,AU(NNR)
,-13.134829,101.754473,,,,,
GSRM v2.1,"13 7' 8.43"" S","91 56' 21.77"" W",60.48,82.51,7.89,59.96,NZ(NNR)
,-13.119007,-91.939381,,,,,
GSRM v2.1,"13 7' 8.43"" S","88 3' 38.23"" W",60.79,79.73,10.84,59.82,NZ(NNR)
,-13.119007,-88.060619,,,,,
GSRM v2.1,"13 7' 8.43"" S","88 3' 38.23"" E",65.72,44.84,46.61,46.34,AU(NNR)
,-13.119007,88.060619,,,,,
GSRM v2.1,"13 7' 8.43"" S","91 56' 21.77"" E",66.94,42.95,48.99,45.61,AU(NNR)
,-13.119007,91.939381,,,,,
GSRM v2.1,"13 1' 21.34"" S","146 28' 30.24"" W",73.46,296.18,32.41,-65.92,PA(NNR)
,-13.022594,-146.475068,,,,,
GSRM v2.1,"13 1' 21.34"" S","33 31' 29.76"" W",13.55,347.39,13.23,-2.96,SA(NNR)
,-13.022594,-33.524932,,,,,
GSRM v2.1,"13 1' 21.34"" S","33 31' 29.76"" E",29.08,48.89,19.12,21.91,AF(NNR)
,-13.022594,33.524932,,,,,
GSRM v2.1,"13 1' 21.34"" S","146 28' 30.24"" E",65.06,30.97,55.79,33.48,AU(NNR)
,-13.022594,146.475068,,,,,
GSRM v2.1,"12 46' 37.72"" S","140 16' 34.03"" W",73.71,295.18,31.36,-66.71,PA(NNR)
,-12.777145,-140.276120,,,,,
GSRM v2.1,"12 46' 37.72"" S","39 43' 25.97"" W",13.28,348.46,13.01,-2.66,SA(NNR)
,-12.777145,-39.723880,,,,,
GSRM v2.1,"12 46' 37.72"" S","39 43' 25.97"" E",28.18,49.79,18.19,21.52,AF(NNR)
,-12.777145,39.723880,,,,,
GSRM v2.1,"12 46' 37.72"" S","140 16' 34.03"" E",67.43,31.22,57.67,34.95,AU(NNR)
,-12.777145,140.276120,,,,,
GSRM v2.1,"12 44' 12.59"" S","111 27' 9.67"" W",73.08,287.47,21.94,-69.71,PA(NNR)
,-12.736830,-111.452685,,,,,
GSRM v2.1,"12 44' 12.59"" S","68 32' 50.33"" W",10.17,352.32,10.08,-1.36,SA(NNR)
,-12.736830,-68.547315,,,,,
GSRM v2.1,"12 44' 12.59"" S","68 32' 50.33"" E",58.41,57.22,31.63,49.11,AU(NNR)
,-12.736830,68.547315,,,,,
GSRM v2.1,"12 44' 12.59"" S","111 27' 9.67"" E",70.8,35.83,57.4,41.44,AU(NNR)
,-12.736830,111.452685,,,,,
GSRM v2.1,"12 44' 4.58"" S","97 46' 47.41"" W",59.97,86.77,3.38,59.88,NZ(NNR)
,-12.734606,-97.779835,,,,,
GSRM v2.1,"12 44' 4.58"" S","82 13' 12.59"" W",61.24,75.64,15.18,59.32,NZ(NNR)
,-12.734606,-82.220165,,,,,
GSRM v2.1,"12 44' 4.58"" S","82 13' 12.59"" E",63.56,47.90,42.62,47.16,AU(NNR)
,-12.734606,82.220165,,,,,
GSRM v2.1,"12 44' 4.58"" S","97 46' 47.41"" E",68.44,40.36,52.16,44.32,AU(NNR)
,-12.734606,97.779835,,,,,
GSRM v2.1,"12 39' 39.46"" S","115 33' 55.09"" W",73.28,288.86,23.69,-69.34,PA(NNR)
,-12.660962,-115.565302,,,,,
GSRM v2.1,"12 39' 39.46"" S","64 26' 4.91"" W",10.78,351.83,10.67,-1.53,SA(NNR)
,-12.660962,-64.434698,,,,,
GSRM v2.1,"12 39' 39.46"" S","64 26' 4.91"" E",23.66,58.07,12.52,20.08,AF(NNR)
,-12.660962,64.434698,,,,,
GSRM v2.1,"12 39' 39.46"" S","115 33' 55.09"" E",71.05,34.78,58.35,40.53,AU(NNR)
,-12.660962,115.565302,,,,,
GSRM v2.1,"12 36' 41.47"" S","130 20' 48.81"" W",73.76,293.08,28.91,-67.86,PA(NNR)
,-12.611519,-130.346893,,,,,
GSRM v2.1,"12 36' 41.47"" S","49 39' 11.19"" W",12.53,349.95,12.34,-2.19,SA(NNR)
,-12.611519,-49.653107,,,,,
GSRM v2.1,"12 36' 41.47"" S","49 39' 11.19"" E",26.49,52.12,16.26,20.91,AF(NNR)
,-12.611519,49.653107,,,,,
GSRM v2.1,"12 36' 41.47"" S","130 20' 48.81"" E",69.98,32.13,59.26,37.22,AU(NNR)
,-12.611519,130.346893,,,,,
GSRM v2.1,"12 34' 19.76"" S","126 54' 36.12"" W",73.69,292.21,27.86,-68.22,PA(NNR)
,-12.572155,-126.910034,,,,,
GSRM v2.1,"12 34' 19.76"" S","53 5' 23.88"" W",12.19,350.40,12.02,-2.03,SA(NNR)
,-12.572155,-53.089966,,,,,
GSRM v2.1,"12 34' 19.76"" S","53 5' 23.88"" E",25.86,53.23,15.48,20.72,AF(NNR)
,-12.572155,53.089966,,,,,
GSRM v2.1,"12 34' 19.76"" S","126 54' 36.12"" E",70.52,32.61,59.4,38,AU(NNR)
,-12.572155,126.910034,,,,,
GSRM v2.1,"12 33' 21.57"" S","107 36' 19.09"" W",59.91,94.08,-4.26,59.76,NZ(NNR)
,-12.555991,-107.605304,,,,,
GSRM v2.1,"12 33' 21.57"" S","72 23' 40.91"" W",9.56,352.51,9.47,-1.25,SA(NNR)
,-12.555991,-72.394696,,,,,
GSRM v2.1,"12 33' 21.57"" S","72 23' 40.91"" E",59.77,54.24,34.93,48.5,AU(NNR)
,-12.555991,72.394696,,,,,
